datetime,count
2011-04-23 04:00:00,6.36
2011-04-23 05:00:00,6.2
2011-04-23 06:00:00,13.47
2011-04-23 07:00:00,60.2
2011-04-23 08:00:00,56.26
2011-04-23 09:00:00,82.22
2011-04-23 10:00:00,138.51
2011-04-23 11:00:00,155.79
2011-04-23 12:00:00,240.33
2011-04-23 13:00:00,245.77
2011-04-23 14:00:00,317.38
2011-04-23 15:00:00,365.41
2011-04-23 16:00:00,318.12
2011-04-23 17:00:00,325.095
2011-04-23 18:00:00,278.7
2011-04-23 19:00:00,262.41
2011-04-23 20:00:00,183.09
2011-04-23 21:00:00,171.14
2011-04-23 22:00:00,144.83
2011-04-23 23:00:00,105.47
2011-04-24 00:00:00,100.64
2011-04-24 01:00:00,76.28
2011-04-24 02:00:00,55.76
2011-04-24 03:00:00,30.19
2011-04-24 04:00:00,11.57
2011-04-24 05:00:00,13.28
2011-04-24 06:00:00,11.48
2011-04-24 07:00:00,45.27
2011-04-24 08:00:00,80.55
2011-04-24 09:00:00,128.7
2011-04-24 10:00:00,248.4
2011-04-24 11:00:00,372.98
2011-04-24 12:00:00,401.19
2011-04-24 13:00:00,373.47
2011-04-24 14:00:00,391.27
2011-04-24 15:00:00,394.73
2011-04-24 16:00:00,419.46
2011-04-24 17:00:00,365.5823333333334
2011-04-24 18:00:00,333.68
2011-04-24 19:00:00,254.74
2011-04-24 20:00:00,158.55
2011-04-24 21:00:00,81.96
2011-04-24 22:00:00,59.9
2011-04-24 23:00:00,58.91
2011-04-25 00:00:00,28.38
2011-04-25 01:00:00,13.36
2011-04-25 02:00:00,9.66
2011-04-25 03:00:00,5.14
2011-04-25 04:00:00,5.36
2011-04-25 05:00:00,14.64
2011-04-25 06:00:00,93.17
2011-04-25 07:00:00,228.41
2011-04-25 08:00:00,382.25
2011-04-25 09:00:00,178.94
2011-04-25 10:00:00,117.11
2011-04-25 11:00:00,132.51
2011-04-25 12:00:00,171.59
2011-04-25 13:00:00,172.57
2011-04-25 14:00:00,161.56
2011-04-25 15:00:00,178.02
2011-04-25 16:00:00,277.9
2011-04-25 17:00:00,537.72
2011-04-25 18:00:00,503.4
2011-04-25 19:00:00,358.89
2011-04-25 20:00:00,276.99
2011-04-25 21:00:00,191.26
2011-04-25 22:00:00,104.88
2011-04-25 23:00:00,70.88
2011-04-26 00:00:00,29.36
2011-04-26 01:00:00,15.03
2011-04-26 02:00:00,6.98
2011-04-26 03:00:00,2.52
2011-04-26 04:00:00,4.13
2011-04-26 05:00:00,24.62
2011-04-26 06:00:00,116.84
2011-04-26 07:00:00,311.75
2011-04-26 08:00:00,436.59
2011-04-26 09:00:00,205.94
2011-04-26 10:00:00,124.77
2011-04-26 11:00:00,146.43
2011-04-26 12:00:00,199.63
2011-04-26 13:00:00,189.75
2011-04-26 14:00:00,166.07
2011-04-26 15:00:00,167.31
2011-04-26 16:00:00,285.72
2011-04-26 17:00:00,553.19
2011-04-26 18:00:00,498.53
2011-04-26 19:00:00,299.38
2011-04-26 20:00:00,236.64
2011-04-26 21:00:00,201.53
2011-04-26 22:00:00,147.18
2011-04-26 23:00:00,74.93
2011-04-27 00:00:00,29.57
2011-04-27 01:00:00,15.13
2011-04-27 02:00:00,7.31
2011-04-27 03:00:00,3.83
2011-04-27 04:00:00,4.58
2011-04-27 05:00:00,16.34
2011-04-27 06:00:00,105.79
2011-04-27 07:00:00,275.68
2011-04-27 08:00:00,418.33
2011-04-27 09:00:00,191.49
2011-04-27 10:00:00,103.71
2011-04-27 11:00:00,108.54
2011-04-27 12:00:00,156.54
2011-04-27 13:00:00,160.68
2011-04-27 14:00:00,171.12
2011-04-27 15:00:00,153.98
2011-04-27 16:00:00,275.78
2011-04-27 17:00:00,385.4
2011-04-27 18:00:00,371.81
2011-04-27 19:00:00,320.55
2011-04-27 20:00:00,228.64
2011-04-27 21:00:00,147.6
2011-04-27 22:00:00,100.59
2011-04-27 23:00:00,66.2
2011-04-28 00:00:00,41.75
2011-04-28 01:00:00,16.46
2011-04-28 02:00:00,7.08
2011-04-28 03:00:00,4.42
2011-04-28 04:00:00,4.93
2011-04-28 05:00:00,21.17
2011-04-28 06:00:00,99.48
2011-04-28 07:00:00,304.06
2011-04-28 08:00:00,421.16
2011-04-28 09:00:00,179.97
2011-04-28 10:00:00,116.71
2011-04-28 11:00:00,118.84
2011-04-28 12:00:00,166.6
2011-04-28 13:00:00,139.47
2011-04-28 14:00:00,137.17
2011-04-28 15:00:00,177.46
2011-04-28 16:00:00,258.3
2011-04-28 17:00:00,506.42
2011-04-28 18:00:00,416.9
2011-04-28 19:00:00,353.81
2011-04-28 20:00:00,236.88
2011-04-28 21:00:00,214.44
2011-04-28 22:00:00,139.82
2011-04-28 23:00:00,108.18799999999999
2011-04-29 00:00:00,57.56
2011-04-29 01:00:00,29.52
2011-04-29 02:00:00,20.2
2011-04-29 03:00:00,5.587999999999999
2011-04-29 04:00:00,4.89
2011-04-29 05:00:00,23.11
2011-04-29 06:00:00,99.02
2011-04-29 07:00:00,266.25
2011-04-29 08:00:00,472.29
2011-04-29 09:00:00,210.21
2011-04-29 10:00:00,148.83
2011-04-29 11:00:00,178.71
2011-04-29 12:00:00,240.57
2011-04-29 13:00:00,238.02
2011-04-29 14:00:00,238.93
2011-04-29 15:00:00,225.32
2011-04-29 16:00:00,279.25
2011-04-29 17:00:00,371.94
2011-04-29 18:00:00,358.8
2011-04-29 19:00:00,215.72
2011-04-29 20:00:00,170.67
2011-04-29 21:00:00,127.12
2011-04-29 22:00:00,100.02
2011-04-29 23:00:00,68.71
2011-04-30 00:00:00,52.26
2011-04-30 01:00:00,56.13
2011-04-30 02:00:00,45.54
2011-04-30 03:00:00,22.4
2011-04-30 04:00:00,7.24
2011-04-30 05:00:00,6.8
2011-04-30 06:00:00,20.45
2011-04-30 07:00:00,60.55
2011-04-30 08:00:00,92.6
2011-04-30 09:00:00,180.64
2011-04-30 10:00:00,244.21
2011-04-30 11:00:00,319.12
2011-04-30 12:00:00,347.14
2011-04-30 13:00:00,358.88
2011-04-30 14:00:00,354.38
2011-04-30 15:00:00,372.63
2011-04-30 16:00:00,353.41
2011-04-30 17:00:00,329.205
2011-04-30 18:00:00,305.61
2011-04-30 19:00:00,251.67
2011-04-30 20:00:00,138.38
2011-04-30 21:00:00,111.66
2011-04-30 22:00:00,94.98
2011-04-30 23:00:00,72.78
2011-05-20 00:00:00,39.46
2011-05-20 01:00:00,21.6
2011-05-20 02:00:00,11.68
2011-05-20 03:00:00,5.2379999999999995
2011-05-20 04:00:00,4.92
2011-05-20 05:00:00,22.3
2011-05-20 06:00:00,87.84
2011-05-20 07:00:00,269.55
2011-05-20 08:00:00,455.74
2011-05-20 09:00:00,213.1
2011-05-20 10:00:00,158.02
2011-05-20 11:00:00,177.6
2011-05-20 12:00:00,250.23
2011-05-20 13:00:00,222.4
2011-05-20 14:00:00,244.62
2011-05-20 15:00:00,259.88
2011-05-20 16:00:00,359.35
2011-05-20 17:00:00,422.73
2011-05-20 18:00:00,486.44
2011-05-20 19:00:00,319.85
2011-05-20 20:00:00,223.84
2011-05-20 21:00:00,201.21
2011-05-20 22:00:00,138.24
2011-05-20 23:00:00,118.4
2011-05-21 00:00:00,99.52
2011-05-21 01:00:00,81.14
2011-05-21 02:00:00,60.51
2011-05-21 03:00:00,24.12
2011-05-21 04:00:00,7.42
2011-05-21 05:00:00,8.33
2011-05-21 06:00:00,18.18
2011-05-21 07:00:00,51.98
2011-05-21 08:00:00,124.74
2011-05-21 09:00:00,212.79
2011-05-21 10:00:00,278.97
2011-05-21 11:00:00,375.68
2011-05-21 12:00:00,387.55
2011-05-21 13:00:00,410.01
2011-05-21 14:00:00,400.24
2011-05-21 15:00:00,406.54
2011-05-21 16:00:00,421.73
2011-05-21 17:00:00,370.0058333333334
2011-05-21 18:00:00,355.9508333333334
2011-05-21 19:00:00,331.45
2011-05-21 20:00:00,225.76
2011-05-21 21:00:00,190.98
2011-05-21 22:00:00,146.6
2011-05-21 23:00:00,129.95
2011-05-22 00:00:00,108.84
2011-05-22 01:00:00,75.44
2011-05-22 02:00:00,57.46
2011-05-22 03:00:00,31.1
2011-05-22 04:00:00,11.95
2011-05-22 05:00:00,13.39
2011-05-22 06:00:00,13.33
2011-05-22 07:00:00,41.55
2011-05-22 08:00:00,94.77
2011-05-22 09:00:00,180.14
2011-05-22 10:00:00,274.33
2011-05-22 11:00:00,382.19
2011-05-22 12:00:00,387.15
2011-05-22 13:00:00,385.58
2011-05-22 14:00:00,342.11
2011-05-22 15:00:00,374.5
2011-05-22 16:00:00,379.37
2011-05-22 17:00:00,370.68566666666675
2011-05-22 18:00:00,346.6733333333333
2011-05-22 19:00:00,307.64
2011-05-22 20:00:00,252.06
2011-05-22 21:00:00,179.31
2011-05-22 22:00:00,126.52
2011-05-22 23:00:00,92.15
2011-05-23 00:00:00,26.76
2011-05-23 01:00:00,15.84
2011-05-23 02:00:00,6.26
2011-05-23 03:00:00,4.2
2011-05-23 04:00:00,5.16
2011-05-23 05:00:00,17.87
2011-05-23 06:00:00,91.02
2011-05-23 07:00:00,261.98
2011-05-23 08:00:00,359.42
2011-05-23 09:00:00,184.67
2011-05-23 10:00:00,119.68
2011-05-23 11:00:00,137.99
2011-05-23 12:00:00,164.96
2011-05-23 13:00:00,177.9
2011-05-23 14:00:00,150.05
2011-05-23 15:00:00,156.62
2011-05-23 16:00:00,278.47
2011-05-23 17:00:00,459.02
2011-05-23 18:00:00,489.56
2011-05-23 19:00:00,373.12
2011-05-23 20:00:00,216.7
2011-05-23 21:00:00,129.51
2011-05-23 22:00:00,130.01
2011-05-23 23:00:00,66.08
2011-05-24 00:00:00,22.14
2011-05-24 01:00:00,11.1
2011-05-24 02:00:00,6.45
2011-05-24 03:00:00,4.56
2011-05-24 04:00:00,5.55
2011-05-24 05:00:00,17.32
2011-05-24 06:00:00,107.39
2011-05-24 07:00:00,169.59
2011-05-24 08:00:00,350.1
2011-05-24 09:00:00,205.54
2011-05-24 10:00:00,120.69
2011-05-24 11:00:00,147.84
2011-05-24 12:00:00,182.68
2011-05-24 13:00:00,188.89
2011-05-24 14:00:00,160.14
2011-05-24 15:00:00,167.35
2011-05-24 16:00:00,292.43
2011-05-24 17:00:00,482.55
2011-05-24 18:00:00,511.69
2011-05-24 19:00:00,352.14
2011-05-24 20:00:00,282.01
2011-05-24 21:00:00,221.3
2011-05-24 22:00:00,88.56
2011-05-24 23:00:00,74.99
2011-05-25 00:00:00,26.46
2011-05-25 01:00:00,12.03
2011-05-25 02:00:00,7.99
2011-05-25 03:00:00,4.82
2011-05-25 04:00:00,5.43
2011-05-25 05:00:00,25.89
2011-05-25 06:00:00,110.2
2011-05-25 07:00:00,337.92
2011-05-25 08:00:00,441.32
2011-05-25 09:00:00,207.56
2011-05-25 10:00:00,129.44
2011-05-25 11:00:00,144.98
2011-05-25 12:00:00,200.26
2011-05-25 13:00:00,185.77
2011-05-25 14:00:00,156.68
2011-05-25 15:00:00,166.75
2011-05-25 16:00:00,276.51
2011-05-25 17:00:00,562.13
2011-05-25 18:00:00,531.69
2011-05-25 19:00:00,412.45
2011-05-25 20:00:00,307.35
2011-05-25 21:00:00,207.82
2011-05-25 22:00:00,161.38
2011-05-25 23:00:00,81.11
2011-05-26 00:00:00,51.36
2011-05-26 01:00:00,20.72
2011-05-26 02:00:00,10.07
2011-05-26 03:00:00,5.43
2011-05-26 04:00:00,5.48
2011-05-26 05:00:00,21.39
2011-05-26 06:00:00,93.72
2011-05-26 07:00:00,251.93
2011-05-26 08:00:00,435.85
2011-05-26 09:00:00,209.77
2011-05-26 10:00:00,114.99
2011-05-26 11:00:00,146.28
2011-05-26 12:00:00,187.99
2011-05-26 13:00:00,170.99
2011-05-26 14:00:00,160.8
2011-05-26 15:00:00,164.14
2011-05-26 16:00:00,264.4
2011-05-26 17:00:00,533.74
2011-05-26 18:00:00,506.86
2011-05-26 19:00:00,351.89
2011-05-26 20:00:00,299.07
2011-05-26 21:00:00,203.89
2011-05-26 22:00:00,159.49
2011-05-26 23:00:00,120.7
2011-05-27 00:00:00,63.73
2011-05-27 01:00:00,25.35
2011-05-27 02:00:00,13.9
2011-05-27 03:00:00,4.9305
2011-05-27 04:00:00,5.38
2011-05-27 05:00:00,27.29
2011-05-27 06:00:00,104.07
2011-05-27 07:00:00,279.73
2011-05-27 08:00:00,457.92
2011-05-27 09:00:00,217.49
2011-05-27 10:00:00,153.97
2011-05-27 11:00:00,161.92
2011-05-27 12:00:00,222.68
2011-05-27 13:00:00,217.08
2011-05-27 14:00:00,212.71
2011-05-27 15:00:00,212.7
2011-05-27 16:00:00,325.66
2011-05-27 17:00:00,522.76
2011-05-27 18:00:00,449.9
2011-05-27 19:00:00,289.46
2011-05-27 20:00:00,209.27
2011-05-27 21:00:00,175.61
2011-05-27 22:00:00,144.32
2011-05-27 23:00:00,127.13666666666666
2011-05-28 00:00:00,107.65
2011-05-28 01:00:00,86.72
2011-05-28 02:00:00,55.44
2011-05-28 03:00:00,26.99
2011-05-28 04:00:00,8.5
2011-05-28 05:00:00,11.57
2011-05-28 06:00:00,23.9
2011-05-28 07:00:00,44.76
2011-05-28 08:00:00,112.24
2011-05-28 09:00:00,207.64
2011-05-28 10:00:00,298.4
2011-05-28 11:00:00,363.44
2011-05-28 12:00:00,362.82
2011-05-28 13:00:00,371.71
2011-05-28 14:00:00,349.59
2011-05-28 15:00:00,392.83
2011-05-28 16:00:00,406.72
2011-05-28 17:00:00,411.2233333333333
2011-05-28 18:00:00,331.72
2011-05-28 19:00:00,291.99
2011-05-28 20:00:00,279.316
2011-05-28 21:00:00,196.65
2011-05-28 22:00:00,180.03
2011-05-28 23:00:00,150.44
2011-05-29 00:00:00,112.94
2011-05-29 01:00:00,88.66
2011-05-29 02:00:00,62.06
2011-05-29 03:00:00,28.68
2011-05-29 04:00:00,9.66
2011-05-29 05:00:00,16.72
2011-05-29 06:00:00,13.27
2011-05-29 07:00:00,33.44
2011-05-29 08:00:00,85.93
2011-05-29 09:00:00,126.08
2011-05-29 10:00:00,218.89
2011-05-29 11:00:00,281.42
2011-05-29 12:00:00,318.78
2011-05-29 13:00:00,372.54
2011-05-29 14:00:00,340.65
2011-05-29 15:00:00,348.15
2011-05-29 16:00:00,340.9
2011-05-29 17:00:00,359.4623333333333
2011-05-29 18:00:00,247.24
2011-05-29 19:00:00,250.01
2011-05-29 20:00:00,223.95
2011-05-29 21:00:00,165.55
2011-05-29 22:00:00,129.67
2011-05-29 23:00:00,112.87
2011-05-30 00:00:00,94.34
2011-05-30 01:00:00,67.92
2011-05-30 02:00:00,52.96
2011-05-30 03:00:00,22.39
2011-05-30 04:00:00,13.33
2011-05-30 05:00:00,10.16
2011-05-30 06:00:00,32.12
2011-05-30 07:00:00,73.79
2011-05-30 08:00:00,138.4
2011-05-30 09:00:00,218.04
2011-05-30 10:00:00,292.52
2011-05-30 11:00:00,364.15
2011-05-30 12:00:00,383.24
2011-05-30 13:00:00,372.19
2011-05-30 14:00:00,369.04
2011-05-30 15:00:00,369.25
2011-05-30 16:00:00,375.99
2011-05-30 17:00:00,435.795
2011-05-30 18:00:00,423.04
2011-05-30 19:00:00,307.79
2011-05-30 20:00:00,336.8
2011-05-30 21:00:00,354.25
2011-05-30 22:00:00,257.09
2011-05-30 23:00:00,109.02
2011-05-31 00:00:00,30.06
2011-05-31 01:00:00,16.51
2011-05-31 02:00:00,8.0
2011-05-31 03:00:00,3.86
2011-05-31 04:00:00,4.89
2011-05-31 05:00:00,24.77
2011-05-31 06:00:00,117.81
2011-05-31 07:00:00,316.68
2011-05-31 08:00:00,446.06
2011-05-31 09:00:00,183.68
2011-05-31 10:00:00,124.4
2011-05-31 11:00:00,125.41
2011-05-31 12:00:00,154.58
2011-05-31 13:00:00,147.81
2011-05-31 14:00:00,139.79
2011-05-31 15:00:00,143.65
2011-05-31 16:00:00,239.1
2011-05-31 17:00:00,512.61
2011-05-31 18:00:00,511.42
2011-05-31 19:00:00,378.35
2011-05-31 20:00:00,296.24
2011-05-31 21:00:00,211.02
2011-05-31 22:00:00,152.84
2011-05-31 23:00:00,80.33
2011-06-20 00:00:00,31.23
2011-06-20 01:00:00,14.72
2011-06-20 02:00:00,7.42
2011-06-20 03:00:00,4.01
2011-06-20 04:00:00,4.7
2011-06-20 05:00:00,18.66
2011-06-20 06:00:00,100.53
2011-06-20 07:00:00,146.94
2011-06-20 08:00:00,325.31
2011-06-20 09:00:00,193.61
2011-06-20 10:00:00,103.13
2011-06-20 11:00:00,101.32
2011-06-20 12:00:00,169.37
2011-06-20 13:00:00,172.52
2011-06-20 14:00:00,166.4
2011-06-20 15:00:00,167.45
2011-06-20 16:00:00,286.7
2011-06-20 17:00:00,487.18
2011-06-20 18:00:00,526.66
2011-06-20 19:00:00,380.76
2011-06-20 20:00:00,290.18
2011-06-20 21:00:00,199.25
2011-06-20 22:00:00,122.14
2011-06-20 23:00:00,80.89
2011-06-21 00:00:00,29.68
2011-06-21 01:00:00,11.92
2011-06-21 02:00:00,6.66
2011-06-21 03:00:00,5.07
2011-06-21 04:00:00,5.81
2011-06-21 05:00:00,19.43
2011-06-21 06:00:00,113.79
2011-06-21 07:00:00,274.93
2011-06-21 08:00:00,411.43
2011-06-21 09:00:00,184.63
2011-06-21 10:00:00,98.85
2011-06-21 11:00:00,103.45
2011-06-21 12:00:00,158.78
2011-06-21 13:00:00,164.84
2011-06-21 14:00:00,153.69
2011-06-21 15:00:00,163.75
2011-06-21 16:00:00,282.58
2011-06-21 17:00:00,556.19
2011-06-21 18:00:00,498.28
2011-06-21 19:00:00,352.42
2011-06-21 20:00:00,225.16
2011-06-21 21:00:00,222.59
2011-06-21 22:00:00,154.36
2011-06-21 23:00:00,75.57
2011-06-22 00:00:00,34.3
2011-06-22 01:00:00,18.17
2011-06-22 02:00:00,8.47
2011-06-22 03:00:00,5.87
2011-06-22 04:00:00,6.65
2011-06-22 05:00:00,27.8
2011-06-22 06:00:00,107.67
2011-06-22 07:00:00,302.0
2011-06-22 08:00:00,428.46
2011-06-22 09:00:00,190.23
2011-06-22 10:00:00,127.54
2011-06-22 11:00:00,134.93
2011-06-22 12:00:00,172.72
2011-06-22 13:00:00,165.32
2011-06-22 14:00:00,158.69
2011-06-22 15:00:00,162.77
2011-06-22 16:00:00,259.93
2011-06-22 17:00:00,486.16
2011-06-22 18:00:00,488.65
2011-06-22 19:00:00,374.94
2011-06-22 20:00:00,280.17
2011-06-22 21:00:00,227.99
2011-06-22 22:00:00,166.42
2011-06-22 23:00:00,93.78
2011-06-23 00:00:00,43.79
2011-06-23 01:00:00,20.94
2011-06-23 02:00:00,9.37
2011-06-23 03:00:00,5.96
2011-06-23 04:00:00,6.79
2011-06-23 05:00:00,25.67
2011-06-23 06:00:00,119.62
2011-06-23 07:00:00,319.11
2011-06-23 08:00:00,421.76
2011-06-23 09:00:00,198.42
2011-06-23 10:00:00,128.1
2011-06-23 11:00:00,138.29
2011-06-23 12:00:00,167.32
2011-06-23 13:00:00,183.97
2011-06-23 14:00:00,161.38
2011-06-23 15:00:00,167.09
2011-06-23 16:00:00,284.57
2011-06-23 17:00:00,494.29
2011-06-23 18:00:00,503.29
2011-06-23 19:00:00,363.67
2011-06-23 20:00:00,292.14
2011-06-23 21:00:00,216.24
2011-06-23 22:00:00,161.81
2011-06-23 23:00:00,125.27166666666666
2011-06-24 00:00:00,59.27
2011-06-24 01:00:00,22.74
2011-06-24 02:00:00,9.75
2011-06-24 03:00:00,6.82
2011-06-24 04:00:00,5.3715
2011-06-24 05:00:00,24.58
2011-06-24 06:00:00,94.84
2011-06-24 07:00:00,287.05
2011-06-24 08:00:00,443.63
2011-06-24 09:00:00,225.78
2011-06-24 10:00:00,134.97
2011-06-24 11:00:00,160.22
2011-06-24 12:00:00,213.29
2011-06-24 13:00:00,210.43
2011-06-24 14:00:00,219.16
2011-06-24 15:00:00,213.47
2011-06-24 16:00:00,338.48
2011-06-24 17:00:00,552.68
2011-06-24 18:00:00,472.12
2011-06-24 19:00:00,382.21
2011-06-24 20:00:00,286.083
2011-06-24 21:00:00,226.37
2011-06-24 22:00:00,209.77
2011-06-24 23:00:00,148.00666666666666
2011-06-25 00:00:00,115.62
2011-06-25 01:00:00,79.27
2011-06-25 02:00:00,55.57
2011-06-25 03:00:00,31.97
2011-06-25 04:00:00,9.3
2011-06-25 05:00:00,10.9
2011-06-25 06:00:00,31.49
2011-06-25 07:00:00,64.89
2011-06-25 08:00:00,151.48
2011-06-25 09:00:00,216.76
2011-06-25 10:00:00,297.97
2011-06-25 11:00:00,379.24
2011-06-25 12:00:00,437.57
2011-06-25 13:00:00,433.75
2011-06-25 14:00:00,436.04
2011-06-25 15:00:00,419.37
2011-06-25 16:00:00,413.47
2011-06-25 17:00:00,415.865
2011-06-25 18:00:00,404.565
2011-06-25 19:00:00,360.27
2011-06-25 20:00:00,288.971
2011-06-25 21:00:00,232.17
2011-06-25 22:00:00,208.66
2011-06-25 23:00:00,136.54333333333332
2011-06-26 00:00:00,107.49
2011-06-26 01:00:00,90.11
2011-06-26 02:00:00,73.98
2011-06-26 03:00:00,36.04
2011-06-26 04:00:00,12.8
2011-06-26 05:00:00,17.12
2011-06-26 06:00:00,26.92
2011-06-26 07:00:00,56.06
2011-06-26 08:00:00,103.28
2011-06-26 09:00:00,194.37
2011-06-26 10:00:00,302.14
2011-06-26 11:00:00,387.65
2011-06-26 12:00:00,418.55
2011-06-26 13:00:00,410.22
2011-06-26 14:00:00,408.34
2011-06-26 15:00:00,406.17
2011-06-26 16:00:00,403.28
2011-06-26 17:00:00,379.17166666666674
2011-06-26 18:00:00,382.315
2011-06-26 19:00:00,332.07
2011-06-26 20:00:00,242.08
2011-06-26 21:00:00,190.21
2011-06-26 22:00:00,197.65
2011-06-26 23:00:00,85.08
2011-06-27 00:00:00,33.1
2011-06-27 01:00:00,15.06
2011-06-27 02:00:00,10.37
2011-06-27 03:00:00,4.68
2011-06-27 04:00:00,5.8
2011-06-27 05:00:00,20.43
2011-06-27 06:00:00,108.13
2011-06-27 07:00:00,303.71
2011-06-27 08:00:00,380.16
2011-06-27 09:00:00,193.62
2011-06-27 10:00:00,122.1
2011-06-27 11:00:00,143.95
2011-06-27 12:00:00,183.69
2011-06-27 13:00:00,170.82
2011-06-27 14:00:00,168.3
2011-06-27 15:00:00,172.7
2011-06-27 16:00:00,289.41
2011-06-27 17:00:00,570.07
2011-06-27 18:00:00,545.98
2011-06-27 19:00:00,398.38
2011-06-27 20:00:00,309.43
2011-06-27 21:00:00,191.72
2011-06-27 22:00:00,146.6
2011-06-27 23:00:00,75.29
2011-06-28 00:00:00,30.61
2011-06-28 01:00:00,15.75
2011-06-28 02:00:00,10.48
2011-06-28 03:00:00,6.04
2011-06-28 04:00:00,7.99
2011-06-28 05:00:00,22.48
2011-06-28 06:00:00,108.22
2011-06-28 07:00:00,300.01
2011-06-28 08:00:00,421.42
2011-06-28 09:00:00,200.38
2011-06-28 10:00:00,120.7
2011-06-28 11:00:00,141.59
2011-06-28 12:00:00,173.23
2011-06-28 13:00:00,168.15
2011-06-28 14:00:00,151.87
2011-06-28 15:00:00,154.78
2011-06-28 16:00:00,243.24
2011-06-28 17:00:00,433.6
2011-06-28 18:00:00,421.08
2011-06-28 19:00:00,305.33
2011-06-28 20:00:00,293.92
2011-06-28 21:00:00,204.08
2011-06-28 22:00:00,153.62
2011-06-28 23:00:00,90.48
2011-06-29 00:00:00,33.18
2011-06-29 01:00:00,19.85
2011-06-29 02:00:00,7.06
2011-06-29 03:00:00,5.65
2011-06-29 04:00:00,6.57
2011-06-29 05:00:00,25.1
2011-06-29 06:00:00,104.18
2011-06-29 07:00:00,300.91
2011-06-29 08:00:00,455.35
2011-06-29 09:00:00,205.9
2011-06-29 10:00:00,124.8
2011-06-29 11:00:00,168.49
2011-06-29 12:00:00,204.34
2011-06-29 13:00:00,189.14
2011-06-29 14:00:00,154.84
2011-06-29 15:00:00,171.2
2011-06-29 16:00:00,286.57
2011-06-29 17:00:00,544.9
2011-06-29 18:00:00,550.84
2011-06-29 19:00:00,349.84
2011-06-29 20:00:00,275.1795714285714
2011-06-29 21:00:00,230.84
2011-06-29 22:00:00,173.96
2011-06-29 23:00:00,94.74
2011-06-30 00:00:00,46.73
2011-06-30 01:00:00,22.0
2011-06-30 02:00:00,9.55
2011-06-30 03:00:00,7.52
2011-06-30 04:00:00,7.28
2011-06-30 05:00:00,27.3
2011-06-30 06:00:00,117.62
2011-06-30 07:00:00,326.84
2011-06-30 08:00:00,437.09
2011-06-30 09:00:00,205.8
2011-06-30 10:00:00,127.68
2011-06-30 11:00:00,159.28
2011-06-30 12:00:00,210.63
2011-06-30 13:00:00,196.84
2011-06-30 14:00:00,160.75
2011-06-30 15:00:00,176.12
2011-06-30 16:00:00,275.4
2011-06-30 17:00:00,575.13
2011-06-30 18:00:00,548.44
2011-06-30 19:00:00,383.26
2011-06-30 20:00:00,296.202
2011-06-30 21:00:00,219.79
2011-06-30 22:00:00,175.87
2011-06-30 23:00:00,126.51533333333334
2011-07-20 00:00:00,33.03
2011-07-20 01:00:00,16.11
2011-07-20 02:00:00,7.58
2011-07-20 03:00:00,5.59
2011-07-20 04:00:00,6.53
2011-07-20 05:00:00,31.86
2011-07-20 06:00:00,123.13
2011-07-20 07:00:00,305.96
2011-07-20 08:00:00,435.1
2011-07-20 09:00:00,199.48
2011-07-20 10:00:00,130.81
2011-07-20 11:00:00,135.4
2011-07-20 12:00:00,163.58
2011-07-20 13:00:00,157.76
2011-07-20 14:00:00,150.49
2011-07-20 15:00:00,153.85
2011-07-20 16:00:00,258.69
2011-07-20 17:00:00,506.25
2011-07-20 18:00:00,512.19
2011-07-20 19:00:00,381.06
2011-07-20 20:00:00,294.0
2011-07-20 21:00:00,214.88
2011-07-20 22:00:00,164.11
2011-07-20 23:00:00,111.33
2011-07-21 00:00:00,45.51
2011-07-21 01:00:00,17.68
2011-07-21 02:00:00,6.98
2011-07-21 03:00:00,5.61
2011-07-21 04:00:00,5.82
2011-07-21 05:00:00,22.39
2011-07-21 06:00:00,121.13
2011-07-21 07:00:00,310.15
2011-07-21 08:00:00,430.77
2011-07-21 09:00:00,193.08
2011-07-21 10:00:00,127.02
2011-07-21 11:00:00,128.4
2011-07-21 12:00:00,155.19
2011-07-21 13:00:00,149.28
2011-07-21 14:00:00,144.54
2011-07-21 15:00:00,143.8
2011-07-21 16:00:00,239.62
2011-07-21 17:00:00,466.7
2011-07-21 18:00:00,479.02
2011-07-21 19:00:00,383.59
2011-07-21 20:00:00,277.31
2011-07-21 21:00:00,219.47
2011-07-21 22:00:00,170.9
2011-07-21 23:00:00,125.13
2011-07-22 00:00:00,61.06
2011-07-22 01:00:00,30.79
2011-07-22 02:00:00,19.92
2011-07-22 03:00:00,6.365
2011-07-22 04:00:00,7.39
2011-07-22 05:00:00,25.68
2011-07-22 06:00:00,104.72
2011-07-22 07:00:00,284.84
2011-07-22 08:00:00,448.29
2011-07-22 09:00:00,222.39
2011-07-22 10:00:00,137.93
2011-07-22 11:00:00,154.89
2011-07-22 12:00:00,196.85
2011-07-22 13:00:00,196.51
2011-07-22 14:00:00,190.08
2011-07-22 15:00:00,183.83
2011-07-22 16:00:00,320.93
2011-07-22 17:00:00,478.18
2011-07-22 18:00:00,460.27
2011-07-22 19:00:00,355.26
2011-07-22 20:00:00,281.96
2011-07-22 21:00:00,223.14
2011-07-22 22:00:00,195.47
2011-07-22 23:00:00,146.43
2011-07-23 00:00:00,122.68
2011-07-23 01:00:00,83.29
2011-07-23 02:00:00,72.93
2011-07-23 03:00:00,30.52
2011-07-23 04:00:00,10.54
2011-07-23 05:00:00,11.21
2011-07-23 06:00:00,35.17
